Codigo distrito;Nombre tipo zona;Nit cliente-sucursal;Recency;Monetary;Frequency;Distrito-Nombretipozona
101;Artes graficas;1760837710-1;21;5750;1;101-Artes graficas
101;Artes graficas;1760841373-1;24;251619;24;101-Artes graficas
101;Artes graficas;1760844366-1;24;254621;19;101-Artes graficas
101;Artes graficas;1760853980-1;1;9951;1;101-Artes graficas
101;Artes graficas;1760866655-1;22;9150;4;101-Artes graficas
101;Artes graficas;1760879112-1;24;42314;15;101-Artes graficas
101;Artes graficas;1760895234-1;8;550;1;101-Artes graficas
101;Artes graficas;1760913841-1;20;1626;1;101-Artes graficas
101;Artes graficas;1760917686-1;24;1752510;19;101-Artes graficas
101;Artes graficas;1760922769-1;14;4212;2;101-Artes graficas
101;Artes graficas;1760931349-1;24;398519;16;101-Artes graficas
101;Artes graficas;1760932255-1;14;14339;9;101-Artes graficas
101;Artes graficas;1760936491-1;11;2142;1;101-Artes graficas
101;Artes graficas;1760941126-1;23;119429;9;101-Artes graficas
101;Artes graficas;1760951225-1;23;525040;11;101-Artes graficas
101;Artes graficas;1760952148-1;15;77991;8;101-Artes graficas
101;Artes graficas;1760952551-1;15;9738;5;101-Artes graficas
101;Artes graficas;1760955647-1;23;27537;1;101-Artes graficas
101;Artes graficas;1760961066-1;24;40285;4;101-Artes graficas
101;Artes graficas;1760966936-1;24;44778;4;101-Artes graficas
101;Artes graficas;1760982406-1;7;431;3;101-Artes graficas
101;Artes graficas;1760989222-1;16;26504;4;101-Artes graficas
101;Artes graficas;1760993016-1;18;17708;7;101-Artes graficas
101;Artes graficas;1760994666-1;24;962566;23;101-Artes graficas
101;Artes graficas;1761007151-1;17;1036;1;101-Artes graficas
101;Artes graficas;1761013863-1;22;1963;1;101-Artes graficas
101;Artes graficas;1761018175-1;22;75752;18;101-Artes graficas
101;Artes graficas;1761021466-1;24;1399;24;101-Artes graficas
101;Artes graficas;1761031468-1;17;42318;3;101-Artes graficas
101;Artes graficas;1761034031-1;24;206890;14;101-Artes graficas
101;Artes graficas;1761045805-1;24;16098;23;101-Artes graficas
101;Artes graficas;1761068278-1;16;97;1;101-Artes graficas
101;Artes graficas;1761083372-1;24;128253;21;101-Artes graficas
101;Artes graficas;1761092838-1;21;460;1;101-Artes graficas
101;Artes graficas;1761100104-1;23;131380;13;101-Artes graficas
101;Artes graficas;1761107152-1;21;70074;10;101-Artes graficas
101;Artes graficas;1761112455-1;24;166347;17;101-Artes graficas
101;Artes graficas;1761119614-1;17;4305;2;101-Artes graficas
101;Artes graficas;1761123228-1;20;63745;5;101-Artes graficas
101;Artes graficas;1761127576-1;24;5500;7;101-Artes graficas
101;Artes graficas;1761127726-1;16;2033;1;101-Artes graficas
101;Artes graficas;1761136467-1;3;4835;1;101-Artes graficas
101;Artes graficas;1761137731-1;2;1095;2;101-Artes graficas
101;Artes graficas;1761151773-1;18;10044;3;101-Artes graficas
101;Artes graficas;1761173916-1;24;60861;12;101-Artes graficas
101;Artes graficas;1761173976-1;15;628;1;101-Artes graficas
101;Artes graficas;1761176861-1;21;33152;6;101-Artes graficas
101;Artes graficas;1761177890-1;8;4974;1;101-Artes graficas
101;Artes graficas;1761186058-1;24;30089;5;101-Artes graficas
101;Artes graficas;1761186624-1;24;627371;19;101-Artes graficas
101;Artes graficas;1761186862-1;24;12229;6;101-Artes graficas
101;Artes graficas;1761187171-1;23;2098;2;101-Artes graficas
101;Artes graficas;1761188253-1;24;281422;9;101-Artes graficas
101;Artes graficas;1761196159-1;24;240923;9;101-Artes graficas
101;Artes graficas;1761208002-1;24;8044;1;101-Artes graficas
101;Artes graficas;1761208151-1;24;15015;3;101-Artes graficas
101;Artes graficas;1761214246-1;24;117482;17;101-Artes graficas
101;Artes graficas;1761214593-1;24;65060;24;101-Artes graficas
101;Artes graficas;1761214613-1;18;2796;2;101-Artes graficas
101;Artes graficas;1761221958-1;14;5171;2;101-Artes graficas
101;Artes graficas;1761237901-1;24;15608;13;101-Artes graficas
101;Artes graficas;1761248490-1;16;14555;3;101-Artes graficas
101;Artes graficas;1761292698-1;2;150;1;101-Artes graficas
101;Artes graficas;1761293827-1;22;4063;2;101-Artes graficas
101;Artes graficas;1761295082-1;3;259;1;101-Artes graficas
101;Artes graficas;1761298752-1;23;206136;15;101-Artes graficas
101;Artes graficas;1761300492-1;23;27794;8;101-Artes graficas
101;Artes graficas;1761306119-1;6;1376;3;101-Artes graficas
101;Artes graficas;1761309328-1;15;8148;2;101-Artes graficas
101;Artes graficas;1761313676-1;3;8581;1;101-Artes graficas
101;Artes graficas;1761315986-1;2;1240;1;101-Artes graficas
101;Artes graficas;1761323118-1;14;24938;3;101-Artes graficas
101;Artes graficas;1761329621-1;24;152527;13;101-Artes graficas
101;Artes graficas;1761333292-1;24;6310;2;101-Artes graficas
101;Artes graficas;1761338365-1;14;15420;9;101-Artes graficas
101;Artes graficas;1761339693-1;23;32146;5;101-Artes graficas
101;Artes graficas;1761348905-1;15;18847;3;101-Artes graficas
101;Artes graficas;1761352311-1;24;13134;9;101-Artes graficas
101;Artes graficas;1761358972-1;12;7186;2;101-Artes graficas
101;Artes graficas;1761365426-1;23;31032;2;101-Artes graficas
101;Artes graficas;1761370812-1;24;1460;1;101-Artes graficas
101;Artes graficas;1761373241-1;9;6090;3;101-Artes graficas
101;Artes graficas;1761373826-1;12;147116;9;101-Artes graficas
101;Artes graficas;1761384254-1;9;647;1;101-Artes graficas
101;Artes graficas;1761388091-1;23;4242;1;101-Artes graficas
101;Artes graficas;1761390724-1;22;141972;9;101-Artes graficas
101;Artes graficas;1761393074-1;20;12229;5;101-Artes graficas
101;Artes graficas;1761403266-1;24;49251;10;101-Artes graficas
101;Artes graficas;1761415066-1;24;188106;11;101-Artes graficas
101;Artes graficas;1761430295-1;24;205093;22;101-Artes graficas
101;Artes graficas;1761437999-1;24;106380;15;101-Artes graficas
101;Artes graficas;1761438061-1;23;39133;18;101-Artes graficas
101;Artes graficas;1761447641-1;19;89215;4;101-Artes graficas
101;Artes graficas;1761452498-1;22;5024;2;101-Artes graficas
101;Artes graficas;1761456437-1;23;2366;5;101-Artes graficas
101;Artes graficas;1761471572-1;17;604;2;101-Artes graficas
101;Artes graficas;1761476724-1;14;5605;3;101-Artes graficas
101;Artes graficas;1761496363-1;4;151;1;101-Artes graficas
101;Artes graficas;1761499035-1;22;1320;1;101-Artes graficas
101;Artes graficas;1761504623-1;23;12713;3;101-Artes graficas
101;Artes graficas;1761506798-1;24;23489;5;101-Artes graficas
101;Artes graficas;1761557226-1;24;118908;10;101-Artes graficas
101;Artes graficas;1761562521-1;15;454;1;101-Artes graficas
101;Artes graficas;1761582199-1;23;1362;3;101-Artes graficas
101;Artes graficas;1761591277-1;20;29655;6;101-Artes graficas
101;Artes graficas;1761614129-1;21;51782;3;101-Artes graficas
101;Artes graficas;1761633719-2;23;51053;3;101-Artes graficas
101;Institucional;1870221401-1;15;140;1;101-Institucional
101;Institucional;1870255965-1;14;2025;1;101-Institucional
101;Institucional;1872373322-1;21;2376;1;101-Institucional
101;Institucional;1873633251-1;3;1026;1;101-Institucional
101;Institucional;1880831863-1;1;5250;1;101-Institucional
101;Institucional;1880869568-1;16;1531;3;101-Institucional
101;Institucional;1880871453-1;3;539;1;101-Institucional
101;Institucional;1929741414-1;24;52439;13;101-Institucional
101;Institucional;1930613262-1;21;313;1;101-Institucional
101;Institucional;1980593931-1;13;798;1;101-Institucional
101;Institucional;871413360-1;20;3365;3;101-Institucional
101;Institucional;2009462654-1;19;3168;1;101-Institucional
101;Institucional;873862985-1;24;48091;23;101-Institucional
101;Institucional;873910765-1;5;936;4;101-Institucional
101;Institucional;875550255-1;13;6201;9;101-Institucional
101;Institucional;876914375-1;2;10;1;101-Institucional
101;Institucional;877096882-1;8;3117;6;101-Institucional
101;Institucional;877198999-1;10;248;1;101-Institucional
101;Institucional;877205041-1;6;304;6;101-Institucional
101;Institucional;877224222-2;19;7190;3;101-Institucional
101;Institucional;879093524-1;16;480;1;101-Institucional
101;Institucional;879161677-1;23;1194;1;101-Institucional
101;Institucional;879226533-1;23;11242;18;101-Institucional
101;Institucional;879248760-1;24;70177;8;101-Institucional
101;Institucional;879275770-1;23;40458;11;101-Institucional
101;Institucional;879391288-1;24;29264;21;101-Institucional
101;Institucional;879414396-1;18;345;1;101-Institucional
101;Institucional;879415782-1;24;5998;9;101-Institucional
101;Institucional;879435497-1;11;30;2;101-Institucional
101;Institucional;879439885-1;22;398;2;101-Institucional
101;Institucional;879495903-1;7;484;1;101-Institucional
101;Institucional;880413260-1;16;4157;7;101-Institucional
101;Institucional;884088448-1;14;387;1;101-Institucional
101;Institucional;862879394-1;24;9520;24;101-Institucional
101;Institucional;863045116-1;24;1249;24;101-Institucional
101;Institucional;891427136-1;11;96;1;101-Institucional
101;Institucional;863182108-1;24;4037;8;101-Institucional
101;Institucional;895558375-1;4;957;2;101-Institucional
101;Institucional;897344454-1;24;2713;11;101-Institucional
101;Institucional;899779057-1;17;8166;4;101-Institucional
101;Institucional;899813698-1;24;1249;24;101-Institucional
101;Institucional;901493432-1;5;965;2;101-Institucional
101;Institucional;901682259-1;15;885;2;101-Institucional
101;Institucional;901772940-1;24;5697;15;101-Institucional
101;Institucional;901783786-1;17;106;2;101-Institucional
101;Institucional;901791862-1;16;3124;3;101-Institucional
101;Institucional;901959305-1;3;806;2;101-Institucional
101;Institucional;903043118-1;24;8164;9;101-Institucional
101;Institucional;906396341-1;16;1570;2;101-Institucional
101;Institucional;909816325-1;18;681;3;101-Institucional
101;Institucional;911706747-1;24;4153;11;101-Institucional
101;Institucional;911840128-1;20;362;2;101-Institucional
101;Institucional;911894116-1;15;860;2;101-Institucional
101;Institucional;911962546-1;24;45558;9;101-Institucional
101;Institucional;911977528-1;23;2242;2;101-Institucional
101;Institucional;912004206-1;13;224;1;101-Institucional
101;Institucional;912057185-1;3;341;2;101-Institucional
101;Institucional;912106145-1;20;284;1;101-Institucional
101;Institucional;912133433-1;23;600;1;101-Institucional
101;Institucional;912188311-1;21;3278;6;101-Institucional
101;Institucional;912204389-1;13;235;1;101-Institucional
101;Institucional;912438487-1;17;732;2;101-Institucional
101;Institucional;912449966-1;3;82;1;101-Institucional
101;Institucional;912818195-1;22;24611;2;101-Institucional
101;Institucional;912986801-1;24;650;2;101-Institucional
101;Institucional;913078238-1;23;22895;6;101-Institucional
101;Institucional;913079704-1;24;10328;2;101-Institucional
101;Institucional;866798487-1;21;3157;1;101-Institucional
101;Institucional;1543079889-1;9;456;9;101-Institucional
101;Institucional;930127589-1;11;206;1;101-Institucional
101;Institucional;930575192-1;7;763;4;101-Institucional
101;Institucional;931688548-1;23;4299;7;101-Institucional
101;Institucional;939140013-1;14;2180;1;101-Institucional
101;Institucional;939174296-1;24;2280;21;101-Institucional
101;Institucional;939177599-1;3;277;1;101-Institucional
101;Institucional;939216420-1;20;1374;4;101-Institucional
101;Institucional;939402972-1;16;1400;3;101-Institucional
101;Institucional;939425787-1;21;2164;4;101-Institucional
101;Institucional;939428498-1;22;12274;4;101-Institucional
101;Institucional;939532232-1;19;253;1;101-Institucional
101;Institucional;939574219-1;1;446;1;101-Institucional
101;Institucional;939593367-1;14;544;1;101-Institucional
101;Institucional;939638323-1;24;44102;15;101-Institucional
101;Institucional;939662375-1;23;9354;8;101-Institucional
101;Institucional;939783213-1;17;270;1;101-Institucional
101;Institucional;939806646-1;10;376;1;101-Institucional
101;Institucional;939915023-1;24;5293;11;101-Institucional
101;Institucional;939966431-1;9;1038;2;101-Institucional
101;Institucional;1660032403-1;22;13073;21;101-Institucional
101;Institucional;1660037532-1;24;1046;20;101-Institucional
101;Institucional;1660041953-1;6;1104;6;101-Institucional
101;Institucional;1660043128-1;8;341;1;101-Institucional
101;Institucional;1660043242-1;23;4398;1;101-Institucional
101;Institucional;1660043497-1;24;36085;24;101-Institucional
101;Institucional;1660046710-1;21;769;2;101-Institucional
101;Institucional;1660048237-1;17;7793;14;101-Institucional
101;Institucional;1660049328-1;19;155173;4;101-Institucional
101;Institucional;1660053333-1;6;2359;6;101-Institucional
101;Institucional;1660053419-1;21;10153;5;101-Institucional
101;Institucional;1660054834-1;19;125195;7;101-Institucional
101;Institucional;1660056284-1;22;1234;22;101-Institucional
101;Institucional;1660061592-1;21;184;1;101-Institucional
101;Institucional;1660061722-1;24;584;2;101-Institucional
101;Institucional;1660068061-1;24;15082;24;101-Institucional
101;Institucional;1660070409-1;24;15507;24;101-Institucional
101;Institucional;1660071293-1;18;3870;1;101-Institucional
101;Institucional;1660077705-1;20;929;3;101-Institucional
101;Institucional;1660080606-1;3;170;1;101-Institucional
101;Institucional;1660083738-1;24;82487;20;101-Institucional
101;Institucional;1660087702-1;23;6364;9;101-Institucional
101;Institucional;1660088407-1;23;65737;22;101-Institucional
101;Institucional;1660100794-1;2;9817;1;101-Institucional
101;Institucional;1660100969-1;19;14499;4;101-Institucional
101;Institucional;1660102469-2;18;6243;4;101-Institucional
101;Institucional;1660112525-1;7;190;1;101-Institucional
101;Institucional;1660113350-1;24;30939;24;101-Institucional
101;Institucional;1660123073-1;22;444;2;101-Institucional
101;Institucional;1660124562-1;10;608;1;101-Institucional
101;Institucional;1660125434-1;11;19797;3;101-Institucional
101;Institucional;1660129911-1;24;5159;18;101-Institucional
101;Institucional;1660134328-1;24;12194;24;101-Institucional
101;Institucional;1660135396-2;24;274841;13;101-Institucional
101;Institucional;1660139592-1;24;6140;21;101-Institucional
101;Institucional;1660139658-1;22;857;1;101-Institucional
101;Institucional;1660140836-1;24;852973;24;101-Institucional
101;Institucional;1660144000-1;18;28186;3;101-Institucional
101;Institucional;1660144871-1;24;15416;24;101-Institucional
101;Institucional;1660145814-1;20;504;1;101-Institucional
101;Institucional;1660147398-1;23;9433;10;101-Institucional
101;Institucional;1660153601-1;22;7442;19;101-Institucional
101;Institucional;1660154075-2;4;183;1;101-Institucional
101;Institucional;1660161383-1;15;1533;15;101-Institucional
101;Institucional;1660164545-1;22;1995;6;101-Institucional
101;Institucional;1660166108-1;21;3560;7;101-Institucional
101;Institucional;1660166338-1;24;688;2;101-Institucional
101;Institucional;1660172977-1;24;18310;14;101-Institucional
101;Institucional;1660174936-2;24;32661;10;101-Institucional
101;Institucional;1660178118-1;24;113941;13;101-Institucional
101;Institucional;1660178159-1;1;800;1;101-Institucional
101;Institucional;1660178845-1;11;12956;1;101-Institucional
101;Institucional;1660179724-1;24;13689;23;101-Institucional
101;Institucional;1660180933-1;15;668;1;101-Institucional
101;Institucional;1660182615-1;24;12113550;24;101-Institucional
101;Institucional;1660182777-1;18;6600;1;101-Institucional
101;Institucional;1660186813-1;23;13105;18;101-Institucional
101;Institucional;1660190190-1;24;21242;24;101-Institucional
101;Institucional;1660191234-1;9;4864;4;101-Institucional
101;Institucional;1660196541-1;24;4840;5;101-Institucional
101;Institucional;1660196725-1;7;205;1;101-Institucional
101;Institucional;1660198740-1;11;931;1;101-Institucional
101;Institucional;1660199718-1;24;11080;14;101-Institucional
101;Institucional;1660206244-1;4;208;4;101-Institucional
101;Institucional;1660208405-1;14;811;1;101-Institucional
101;Institucional;1660213631-1;24;1249;24;101-Institucional
101;Institucional;1660213928-1;19;631980;15;101-Institucional
101;Institucional;1660215582-1;12;91308;9;101-Institucional
101;Institucional;1660217132-1;24;8649;22;101-Institucional
101;Institucional;1660218543-1;24;2633;24;101-Institucional
101;Institucional;1660218861-1;11;1631;2;101-Institucional
101;Institucional;1660220723-1;1;596;1;101-Institucional
101;Institucional;1660220727-1;24;28183;24;101-Institucional
101;Institucional;1660229411-2;24;34496;5;101-Institucional
101;Institucional;1660229604-1;24;39145;24;101-Institucional
101;Institucional;1660231132-1;24;2612;2;101-Institucional
101;Institucional;1660233538-1;23;3590;2;101-Institucional
101;Institucional;1660234568-1;24;31211;24;101-Institucional
101;Institucional;1660234746-1;24;32049;10;101-Institucional
101;Institucional;1660240682-1;14;2147;2;101-Institucional
101;Institucional;1660241697-2;22;13899;4;101-Institucional
101;Institucional;1660242693-1;24;52195;19;101-Institucional
101;Institucional;1660243849-1;24;35467;11;101-Institucional
101;Institucional;1660244170-1;22;38899;5;101-Institucional
101;Institucional;1660245303-1;24;11402;23;101-Institucional
101;Institucional;1660247580-1;24;38382;13;101-Institucional
101;Institucional;1660247884-1;23;20701;14;101-Institucional
101;Institucional;1660248498-1;24;71297;24;101-Institucional
101;Institucional;1660251668-1;2;59;1;101-Institucional
101;Institucional;1660252501-1;18;414;2;101-Institucional
101;Institucional;1660254886-1;2;254;1;101-Institucional
101;Institucional;1660260395-1;19;17974;11;101-Institucional
101;Institucional;1660266054-1;24;1800;11;101-Institucional
101;Institucional;1660268812-1;24;12794;4;101-Institucional
101;Institucional;1660269346-1;24;132953;17;101-Institucional
101;Institucional;1660270432-1;23;35060;17;101-Institucional
101;Institucional;1660270728-1;13;568914;13;101-Institucional
101;Institucional;1660271344-1;24;24150;9;101-Institucional
101;Institucional;1660272727-1;24;20729;24;101-Institucional
101;Institucional;1660274480-1;23;2613;2;101-Institucional
101;Institucional;1660275607-1;24;8405;4;101-Institucional
101;Institucional;1660275607-2;20;1802;2;101-Institucional
101;Institucional;1660276436-1;23;4797;14;101-Institucional
101;Institucional;1660276956-1;22;3953;5;101-Institucional
101;Institucional;1660277400-1;3;130;1;101-Institucional
101;Institucional;1660280085-1;24;876;3;101-Institucional
101;Institucional;1660280798-1;24;40987;14;101-Institucional
101;Institucional;940058646-1;3;326;2;101-Institucional
101;Institucional;940136953-1;14;3633;7;101-Institucional
101;Institucional;940201464-1;23;2467;6;101-Institucional
